datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations,source,name
19-02-2024,34,19.2,26.8,33.6,19.2,26.6,14.5,49,0,0,0,,0,0,28.8,14.8,207.5,1013.6,41.1,3.8,238.8,20.6,9,06:42:02,18:13:27,0.32,Partially cloudy,Clearing in the afternoon...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
20-02-2024,34.3,19.6,27,33.2,19.6,26.6,13.9,48,0,0,0,,0,0,19.1,14.8,227.9,1013.2,51,3.7,246.5,21.3,9,06:41:22,18:13:55,0.35,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
21-02-2024,35,18,26.5,33.3,18,26,12.2,44,0,0,0,,0,0,30.2,18.4,269.3,1011.6,20.9,4.1,251,21.5,9,06:40:42,18:14:23,0.39,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
22-02-2024,32.9,19,25.8,31.8,19,25.6,12.4,44.7,0,0,0,,0,0,32.4,24.1,307.3,1012.6,21.1,3.9,252,21.9,9,06:40:00,18:14:51,0.42,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
23-02-2024,31,18.4,24.3,30.6,18.4,24.2,14,53.8,0,0,0,,0,0,23.8,9.4,64.1,1014,19.5,3.9,254.8,22,9,06:39:18,18:15:18,0.46,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
24-02-2024,32,18.8,25.1,31.6,18.8,25,13.5,49.7,0,0,0,,0,0,23.8,11.2,24.6,1013.4,20.6,3.9,256.2,22.1,9,06:38:34,18:15:45,0.5,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
25-02-2024,31,19.6,25.2,32.4,19.6,25.6,16.2,58,0,0,0,,0,0,28.8,9.4,53.6,1013.9,17.4,3.5,254.9,22,9,06:37:50,18:16:11,0.53,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
26-02-2024,30.8,22.6,26.5,34.1,22.6,27.9,20.2,68.2,9.8,100,41.67,rain,0,0,33.8,14.8,123.1,1015,64.7,2.9,199.8,17.3,7,06:37:06,18:16:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
27-02-2024,33,23,27.7,35.8,23,28.9,20.1,65.2,0.4,100,16.67,rain,0,0,31,18.4,161.1,1015.1,65.3,3.2,208.4,18,8,06:36:20,18:17:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
28-02-2024,33,21,26.4,35.3,21,27.2,18.1,61.2,0.9,100,25,rain,0,0,29.5,11.2,66.9,1014.8,42.3,3.5,232.2,20,9,06:35:34,18:17:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
29-02-2024,34,19.2,26.9,35.3,19.2,27.3,17.5,58.4,0,0,0,,0,0,26.3,11.2,60.8,1014.7,31.8,3.6,226.3,19.5,9,06:34:47,18:17:51,0.66,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
01-03-2024,37,21,28,36.3,21,27.8,15.4,50.4,0,0,0,,0,0,23.8,13,162,1014.5,44.6,3.8,247.7,21.3,9,06:34:00,18:18:15,0.69,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
02-03-2024,32,23,27.2,32.9,23,27.6,17.2,54.8,0,0,0,,0,0,28.1,9.4,44.3,1013.4,78.2,3.5,211.6,18.3,8,06:33:12,18:18:39,0.73,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
03-03-2024,34,21.8,27.7,34.6,21.8,28,17.7,57.2,0,0,0,,0,0,31.7,14.8,301.6,1012.1,53.5,3.8,231.6,20,8,06:32:23,18:19:02,0.75,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
04-03-2024,33,22,27.3,33,22,27.2,15.3,49.6,0,0,0,,0,0,20.9,11.2,349.8,1013.8,43.5,4.3,253.1,21.9,9,06:31:34,18:19:25,0.79,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
05-03-2024,34,19,26.2,34.1,19,26.1,13.6,46.8,0,0,0,,0,0,25.9,9.4,19.2,1014.2,22.3,4.1,267.9,23.1,9,06:30:44,18:19:48,0.83,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
06-03-2024,36,20.1,28.3,36.8,20.1,28.5,15,45.5,0,0,0,,0,0,24.5,13,13.2,1013,39.4,4.2,228.7,19.7,8,06:29:54,18:20:10,0.86,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
07-03-2024,35,21,27.8,34,21,27.6,14.4,45.7,0,0,0,,0,0,27,9.4,34.2,1012.8,27.6,4.4,274.5,23.8,9,06:29:03,18:20:32,0.9,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
08-03-2024,34,20,27.5,33.3,20,27.3,13.6,43.4,0,0,0,,0,0,23.8,9.4,39.5,1013.8,17.1,4.3,276,23.8,9,06:28:12,18:20:54,0.93,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
09-03-2024,35,21,27.6,34.7,21,27.4,13.8,44.1,0,0,0,,0,0,31.7,11.2,56.2,1013.9,7.8,4,278.1,24.1,9,06:27:21,18:21:15,0.96,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
10-03-2024,36.1,19.1,28.8,35.8,19.1,28.8,15,45.2,0,0,0,,0,0,29.2,14.8,179.5,1014.4,13.3,4.4,272.4,23.5,9,06:26:29,18:21:36,0,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
11-03-2024,37,24,30.3,37.4,24,30.3,16.4,46.8,0,0,0,,0,0,23,11.2,300.1,1014.9,6.3,4.2,276.8,24,9,06:25:36,18:21:57,0.03,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
12-03-2024,38,20.8,30,37.3,20.8,29.6,13.7,39.3,0,0,0,,0,0,23,14.8,289.5,1013.7,17.3,4.4,276.3,23.9,9,06:24:44,18:22:17,0.06,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
13-03-2024,39,20.1,29.5,37.7,20.1,28.8,12,37.1,0,0,0,,0,0,32,18.4,298.7,1012.2,13.3,4.1,268.1,23.1,9,06:23:51,18:22:38,0.1,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
14-03-2024,37,20.8,28.1,35.1,20.8,27.2,8.1,30.3,0,0,0,,0,0,27,13,307.2,1013.3,0,4.4,288.5,24.8,10,06:22:58,18:22:58,0.13,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
15-03-2024,37,20,28.7,35.3,20,27.9,10.2,33.3,0,0,0,,0,0,22,11.2,177.9,1012.5,18,4.4,286.1,24.7,10,06:22:04,18:23:17,0.16,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
16-03-2024,36,24,28.6,38.9,24,29.4,16.7,49.4,1.1,100,4.17,rain,0,0,27.4,18.4,65.5,1012.9,59,4.1,249.2,21.6,9,06:21:10,18:23:37,0.2,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
17-03-2024,36,22.8,28.1,39.8,22.8,29.6,19.9,63.2,13.2,100,25,rain,0,0,46.4,22,94,1013.5,49.3,3.6,251.5,21.7,9,06:20:16,18:23:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
18-03-2024,35,22.7,27.7,40.6,22.7,29.7,21.4,70,1.9,100,12.5,rain,0,0,27,16.6,141.3,1012.7,48.3,3.7,258.5,22.3,9,06:19:22,18:24:16,0.26,"Rain, Partially cloudy",Becoming cloudy in the af...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
19-03-2024,32,20,24.8,34.9,20,25.4,20.2,75.6,9.5,100,37.5,rain,0,0,36,18.4,88.7,1012.7,69.6,3.2,245.3,21.3,9,06:18:28,18:24:35,0.3,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
20-03-2024,32,18,24.5,32.4,18,24.5,16.6,65.6,0,0,0,,0,0,20.2,13,141.3,1014,33.4,4,283.5,24.6,10,06:17:33,18:24:54,0.33,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
21-03-2024,35,20,26.7,34.7,20,26.8,15.4,52.6,0,0,0,,0,0,25.6,10.1,205.8,1012.7,27.7,4.5,290.3,25,10,06:16:39,18:25:13,0.37,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
22-03-2024,37,19,28.6,35.6,19,28.2,14.4,46.5,0,0,0,,0,0,21.6,9.4,101.6,1010,18.7,4.2,290.7,25.1,10,06:15:44,18:25:32,0.4,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
23-03-2024,38,20,28.8,36.6,20,28.5,14.4,46.3,0,0,0,,0,0,23,11.2,148.7,1009.7,15.3,4.1,290.2,25.1,10,06:14:50,18:25:50,0.43,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
24-03-2024,39,20,30.3,38.8,20,30.3,14.8,42,0,0,0,,0,0,22.3,13,195.5,1011.3,39.6,4,276.4,24,10,06:13:55,18:26:09,0.47,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
25-03-2024,39,24.2,31.4,40.4,24.2,32.6,18.3,47.9,0,0,0,,0,0,25.2,18.4,246.3,1011.6,42.6,4,263.7,22.8,9,06:13:00,18:26:27,0.5,Partially cloudy,Becoming cloudy in the af...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
26-03-2024,39,22,30.8,39.2,22,31.4,17.6,48.3,0,0,0,,0,0,21.6,13,103.5,1012.2,29.7,4.2,280.2,24.2,10,06:12:06,18:26:46,0.53,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
27-03-2024,39,25,31.9,41,25,33,18.1,46.1,0,0,0,,0,0,26.3,14.8,187.4,1014,21.7,4.5,263.5,22.7,9,06:11:11,18:27:04,0.57,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
28-03-2024,40,24,32.6,41.5,24,33.6,17.8,43.7,0,0,0,,0,0,31.7,16.6,201.5,1012,21.9,4.5,290.3,25.2,10,06:10:16,18:27:23,0.6,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,VANP,obs,"Nagpur, MH, India"
29-03-2024,41,25,33.8,42,25,34.9,17.5,39.9,0,0,0,,0,0,46.4,27.7,228.5,1010.2,65,4,246.3,21.2,9,06:09:22,18:27:41,0.64,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,VANP,obs,"Nagpur, MH, India"
30-03-2024,39,25,32.2,42.5,25,34,19.8,50.7,0.9,100,8.33,rain,0,0,22,13,64.7,1012.3,63.6,4,241.7,20.8,9,06:08:28,18:27:59,0.67,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"VANP,remote",obs,"Nagpur, MH, India"
31-03-2024,37,25,31,40.9,25,33.5,21.5,59,0.1,100,4.17,rain,0,0,31,22.3,197.9,1013.5,60,3.5,271.8,23.5,9,06:07:33,18:28:18,0.71,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,VANP,obs,"Nagpur, MH, India"
01-04-2024,41,24,32.9,41.4,24,32.8,15.8,40,0,0,0,,0,0,36,20.5,270.5,1009.9,29.5,4.6,290.4,25,10,06:06:39,18:28:36,0.74,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"VANP,42867099999",obs,"Nagpur, MH, India"
02-04-2024,41,23.5,33,39.7,23.5,31.9,10.5,27.3,0,0,0,,0,0,28.4,18.4,269.4,1008.5,2.5,4.4,301,26.1,10,06:05:46,18:28:55,0.75,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
03-04-2024,41,24.9,33.1,40.3,24.9,32.7,13.3,32.2,0,0,0,,0,0,18.7,11.2,321.3,1009,36.2,4.4,286.4,24.5,9,06:04:52,18:29:13,0.81,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
04-04-2024,41,24.6,33.8,40.5,24.6,33.3,13.6,31.5,0,0,0,,0,0,23.8,14.8,302.7,1009.4,36.5,4.4,290.2,24.9,9,06:03:59,18:29:32,0.84,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
05-04-2024,41,24.2,33.3,40.1,24.2,32.7,13.3,32.2,0,0,0,,0,0,27.7,20.5,308.3,1009.2,21.1,4.4,296.7,25.6,10,06:03:06,18:29:51,0.88,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
06-04-2024,40,25.6,33.6,39.4,25.6,32.8,12.9,29.8,0,0,0,,0,0,23.4,16.6,339.5,1008.6,37.3,4.4,232.4,20.1,8,06:02:13,18:30:09,0.91,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
07-04-2024,32,25.7,29.3,33.2,25.7,29.6,16.6,46.9,0,0,0,,0,0,28.4,9.4,29.7,1009.4,75.2,3.3,182.3,15.8,6,06:01:20,18:30:28,0.95,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
08-04-2024,34,23.6,28.6,37.3,23.6,30.1,19.9,60.3,0.2,100,8.33,rain,0,0,29.2,13,85.5,1011.5,82.4,3.7,263.2,22.6,9,06:00:28,18:30:47,0,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
09-04-2024,34,21,26.7,37.3,21,28.1,21.1,74.3,0.7,100,12.5,rain,0,0,55.4,37.1,128,1013.1,82.7,3.2,288.8,25,10,05:59:37,18:31:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
10-04-2024,35,21.3,27.3,41.9,21.3,29.5,21.3,72.4,4.1,100,45.83,rain,0,0,37.1,18.4,44.3,1012.6,47.4,3.4,269.9,23.4,9,05:58:45,18:31:26,0.05,"Rain, Partially cloudy",Becoming cloudy in the af...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
11-04-2024,26,19.9,22.1,26,19.9,22.1,20,88.8,0.2,100,8.33,rain,0,0,37.1,18.4,78.4,1014.8,86.2,2.7,260.4,22.5,9,05:57:54,18:31:45,0.08,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
12-04-2024,31,20,25,34.5,20,25.9,21,79.5,0.4,100,8.33,rain,0,0,32.4,11.2,92.8,1013.7,74.5,3.4,267.8,23,9,05:57:04,18:32:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
13-04-2024,31,21,25.1,36.5,21,26.2,21.9,82.8,0,0,0,,0,0,37.1,18.4,141.1,1013.1,67.9,3.3,247.4,21.3,8,05:56:14,18:32:24,0.15,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
14-04-2024,36,22.7,29.2,43.2,22.7,32.7,23.1,71.9,0.2,100,4.17,rain,0,0,25.6,9.4,146.1,1012.7,32.2,4.1,286.8,24.9,10,05:55:24,18:32:44,0.18,"Rain, Partially cloudy",Clearing in the afternoon...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
15-04-2024,38,25,31.7,45.8,25,36.1,23.1,62.1,1.9,100,8.33,rain,0,0,28.4,13.4,212,1012.3,44.6,4,276.1,23.8,9,05:54:35,18:33:04,0.21,"Rain, Partially cloudy",Becoming cloudy in the af...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
16-04-2024,39,26.1,31.4,45.8,26.1,35.5,22.7,61.4,0,0,0,,0,0,20.5,25.9,254.2,1010.9,30.7,4,272.4,23.5,9,05:53:47,18:33:24,0.25,Partially cloudy,Becoming cloudy in the af...,partly-cloudy-day,"VANP,42867099999,remote",obs,"Nagpur, MH, India"
17-04-2024,41,26,33.2,43.4,26,35.6,20.6,51.2,0,0,0,,0,0,19.1,7.6,357.4,1009.5,20.4,4.5,271.9,23.6,9,05:52:59,18:33:45,0.28,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
18-04-2024,41,27,33.5,42.2,28.2,35,18.4,43.1,0,0,0,,0,0,22.7,11.2,34.3,1008.6,24.1,4.1,296.8,25.7,10,05:52:12,18:34:05,0.31,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"VANP,42867099999,remote",obs,"Nagpur, MH, India"
19-04-2024,41,25.2,33.9,43.5,25.2,35.5,18.5,43.1,0,0,0,,0,0,28.1,9.4,20.7,1005.8,44.2,4.2,288.4,24.9,9,05:51:25,18:34:26,0.34,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,42867099999,V...",obs,"Nagpur, MH, India"
20-04-2024,40,29,34.5,42.2,29.8,36.3,18.7,40.3,0,0,0,,0,0,31.3,12.1,337.4,1006.4,33,4.3,278.3,24.1,9,05:50:39,18:34:47,0.38,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
21-04-2024,40,26.7,34,42.2,28.4,35.8,19,44.1,0.1,100,4.17,rain,0,0,31.7,12.6,317.2,1007.5,51.6,4.3,267.1,23.3,10,05:49:53,18:35:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
22-04-2024,32,25,28.9,35.8,25,30.6,20.5,62.1,1.1,100,16.67,rain,0,0,46.1,19.4,10.5,1010.6,82.4,3.5,242.5,21,8,05:49:09,18:35:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
23-04-2024,38,24.5,30.4,42.3,24.5,32.9,21.4,60.7,0.1,100,4.17,rain,0,0,25.2,13,150.8,1009.4,61.9,4.3,293.9,25.5,10,05:48:24,18:35:52,0.48,"Rain, Partially cloudy",Becoming cloudy in the af...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
24-04-2024,39,24,31,43.3,24,33.4,20.7,56.5,3.8,100,16.67,rain,0,0,26.3,13,283.2,1008.4,58.5,4.3,269.8,23.4,9,05:47:41,18:36:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
25-04-2024,40,25,32.7,43.9,25,34.6,19.3,47.1,0.1,100,4.17,rain,0,0,29.9,20.5,309.2,1008.1,49.1,4.3,274.4,23.6,9,05:46:58,18:36:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
26-04-2024,37,29,32.4,44.6,30.7,36,21.2,52,0.4,100,4.17,rain,0,0,23.8,25.9,337.3,1007.9,76.5,3.8,254.3,21.9,9,05:46:16,18:36:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
27-04-2024,40,25,31.8,44.8,25,34.7,21.5,57.2,0.2,100,4.17,rain,0,0,34.2,11.2,70.6,1008.7,43.4,4.1,280.7,24.3,10,05:45:35,18:37:20,0.62,"Rain, Partially cloudy",Clearing in the afternoon...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
28-04-2024,38,26,31.5,43.2,26,35.1,22.2,59.3,0.4,100,4.17,rain,0,0,48.2,29.5,36.5,1009.2,62.3,3.8,255.7,22,8,05:44:55,18:37:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
29-04-2024,40,26.5,33.2,47.1,26.5,37.6,22.3,54.8,1.9,100,4.17,rain,0,0,42.1,14.8,224.4,1009.3,51.7,4.3,274.1,23.7,9,05:44:15,18:38:06,0.69,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
30-04-2024,41,24,33.5,43.9,24,36,20.5,51,0,0,0,,0,0,24.1,16.6,319,1006.6,31.5,4.1,308.8,26.6,10,05:43:37,18:38:29,0.72,Partially cloudy,Clearing in the afternoon...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
01-05-2024,41,25,33.1,40.1,25,32.9,14.9,37.1,0,0,0,,0,0,32,14.8,296.7,1004.5,26,4.7,317.2,27.4,10,05:42:59,18:38:53,0.75,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"VANP,42867099999,remote",obs,"Nagpur, MH, India"
02-05-2024,40,22.9,31.7,37.5,22.9,30.6,10.7,31,0,0,0,,0,0,25.2,11.6,325.8,1005.4,14.5,4.5,328.8,28.4,10,05:42:22,18:39:16,0.79,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
03-05-2024,41,21.6,31.9,38.9,21.6,30.8,10.3,29.2,0,0,0,,0,0,19.1,9.4,67.1,1006.9,9.8,4.4,326.3,28.3,10,05:41:45,18:39:40,0.83,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
04-05-2024,41,23,32.2,41.5,23,31.5,12.9,34.1,0,0,0,,0,0,17.3,11.2,22.6,1007.2,15.3,4.5,313.9,27.1,10,05:41:10,18:40:04,0.86,Clear,Clear conditions througho...,clear-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
05-05-2024,43,25,34.4,43.8,25,34.4,14.5,33,0,0,0,,0,0,37.1,18.4,311.7,1004.7,26,4.2,310.9,26.8,10,05:40:36,18:40:28,0.9,Partially cloudy,Partly cloudy throughout ...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
06-05-2024,42,29.4,35.9,44.2,30.3,37.2,17.5,35.1,0,0,0,,0,0,31,22.3,307,1005.5,44.4,4.3,270.8,23.4,10,05:40:02,18:40:53,0.93,Partially cloudy,Clearing in the afternoon...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
07-05-2024,38,26,31.1,51.5,26,35.5,22.5,61.2,2.5,100,8.33,rain,0,0,34.6,20.5,163.8,1007.4,64.8,3.7,285.7,24.5,10,05:39:30,18:41:17,0.97,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
08-05-2024,39,24,31.6,45.7,24,34.9,21.9,58.7,0.1,100,4.17,rain,0,0,29.5,14.8,202,1008.8,31.2,4.2,300,25.9,10,05:38:58,18:41:42,0,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
09-05-2024,32,21,27.3,37.9,21,29.5,22.2,74.8,0.9,100,12.5,rain,0,0,37.8,18.3,143.9,1008.6,58.1,3.4,250.5,21.6,8,05:38:28,18:42:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
10-05-2024,37,23.8,30.3,47.6,23.8,35,23.7,69.3,1.1,100,8.33,rain,0,0,32.8,18.4,159.5,1009,33.9,4.1,295,25.4,10,05:37:58,18:42:32,0.07,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
11-05-2024,38,26.6,31.9,44.5,26.6,36.4,22.9,60.5,1.2,100,12.5,rain,0,0,25.2,9.4,185.2,1009.5,55.2,4.1,290.9,25,10,05:37:29,18:42:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
12-05-2024,39,27.5,31.3,49.3,30.2,36.3,23.1,62.8,0,0,0,,0,0,19.4,16.8,167.4,1009.7,51.6,3.7,294.7,25.5,9,05:37:02,18:43:23,0.13,Partially cloudy,Becoming cloudy in the af...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
13-05-2024,37,25,30.1,46,25,34,23,66.8,0.1,100,4.17,rain,0,0,22,11.2,236.5,1010.7,72.5,4.2,279.4,24,9,05:36:35,18:43:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
14-05-2024,39,25.6,31.8,44.6,25.6,34.8,21.3,55.6,0,0,0,,0,0,23.4,12.1,348.1,1009.8,42.8,4.4,287.4,24.8,9,05:36:10,18:44:14,0.2,Partially cloudy,Clearing in the afternoon...,partly-cloudy-day,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
15-05-2024,37,25,31.4,41,25,34.5,21.3,56.1,0.5,100,4.17,rain,0,0,29.2,11.2,185.9,1010.8,85.5,4,254.3,22,9,05:35:45,18:44:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
16-05-2024,39,26.1,31.6,46,26.1,35.8,22.4,59.5,0.3,100,8.33,rain,0,0,37.1,18.4,111.9,1010.1,55.1,4.2,279.3,24,9,05:35:22,18:45:05,0.26,"Rain, Partially cloudy",Becoming cloudy in the af...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
17-05-2024,34,26.9,30.2,43.5,29.4,35.6,24,69.8,0.4,100,8.33,rain,0,0,28.1,11.2,149.7,1009.5,81.8,3.6,241.9,21,8,05:34:59,18:45:31,0.3,"Rain, Partially cloudy",Partly cloudy throughout ...,rain,"42939099999,VANP,42867099...",obs,"Nagpur, MH, India"
