datetime,temp,tempmax,tempmin,humidity,pressure,cloudcover,visibility,windspeed_capped,precipprob,solarenergy,uvindex,month,precip_log,preciptype
2023-07-13,27.2,31.0,24.9,92.1,1004.3,90.2,3.7,9.4,100,11.1,5,7,2.302585092994046,rain
2023-07-14,27.3,29.9,25.7,94.3,1005.4,87.5,2.9,16.5,100,10.9,5,7,2.3702437414678603,rain
2023-07-15,27.9,30.0,26.0,90.0,1005.3,94.9,2.8,18.4,100,8.3,4,7,2.4159137783010487,rain
2023-07-16,26.1,29.0,24.9,95.6,1004.4,94.2,2.8,12.6,100,4.5,2,7,2.9069010598473755,rain
2023-07-17,27.1,30.0,24.8,91.2,1002.6,92.6,3.4,18.4,100,6.6,4,7,2.9496883350525844,rain
2023-07-18,27.4,30.0,25.7,93.0,1000.2,94.0,3.1,18.4,100,10.5,5,7,3.1780538303479458,rain
2023-07-19,27.7,32.0,25.7,93.9,998.4,97.2,2.7,14.8,100,15.1,7,7,3.214867803470662,rain
2023-07-20,28.0,31.0,26.0,94.0,999.4,87.8,3.3,16.5,100,14.8,7,7,2.9601050959108397,rain
2023-07-21,26.7,28.0,25.0,95.5,1000.7,95.0,2.7,14.8,100,11.4,4,7,3.716008121502189,rain
2023-07-22,27.0,30.0,24.9,94.9,1001.8,95.1,2.9,14.8,100,10.9,5,7,2.9014215940827497,rain
2023-07-23,26.7,29.7,25.0,94.1,1003.1,92.1,2.8,14.8,100,9.3,3,7,1.33500106673234,rain
2023-07-24,28.4,32.0,25.7,88.8,1002.9,89.1,3.5,12.9,100,12.6,7,7,2.681021528714291,rain
2023-07-25,28.8,32.2,25.9,88.8,1003.3,79.9,3.5,14.8,100,13.4,5,7,1.9740810260220096,rain
2023-07-26,30.3,36.0,26.0,81.0,1002.5,73.0,3.5,18.4,100,19.0,8,7,2.4069451083182885,rain
2023-07-27,27.1,31.0,24.0,94.8,1002.3,94.1,2.8,22.3,100,14.4,6,7,3.6454498961866,rain
2023-07-28,27.9,31.0,25.8,91.6,1002.9,95.0,2.7,27.7,100,10.0,3,7,2.2407096892759584,rain
2023-07-29,28.2,32.0,25.8,84.3,1005.0,88.2,3.3,18.4,100,9.5,3,7,0.33647223662121295,rain
2023-07-30,28.1,32.0,24.9,84.1,1004.7,86.4,3.6,18.4,100,11.1,5,7,1.0296194171811581,rain
2023-07-31,28.3,31.0,25.6,84.0,1003.9,78.1,3.6,18.4,100,14.5,6,7,1.547562508716013,rain
2023-08-01,28.8,32.3,25.8,83.1,1003.3,75.7,3.6,22.3,100,14.9,7,8,0.7419373447293773,rain
2023-08-02,26.7,28.0,25.0,91.0,1003.3,96.6,3.4,14.8,100,8.0,4,8,2.028148247292285,rain
2023-08-03,24.7,25.1,24.0,96.3,1002.9,100.0,2.7,22.3,100,3.0,2,8,3.9908341858524357,rain
2023-08-04,26.5,31.0,24.0,90.9,1005.4,98.6,3.3,18.4,100,10.8,5,8,2.0794415416798357,rain
2023-08-05,27.8,31.0,24.7,86.5,1007.4,86.2,3.5,14.8,100,10.4,4,8,1.1939224684724346,rain
2023-08-06,27.7,31.0,25.6,85.8,1006.5,85.8,3.6,18.4,100,18.5,7,8,0.33647223662121295,rain
2023-08-07,27.5,32.0,24.7,84.1,1005.1,88.5,3.7,18.4,100,12.4,5,8,0.18232155679395465,rain
2023-08-08,27.7,31.0,25.0,83.0,1006.1,88.8,3.6,18.4,100,13.6,6,8,0.262364264467491,rain
2023-08-09,27.7,31.0,24.7,84.4,1008.6,89.3,3.5,14.8,100,18.0,7,8,0.09531017980432487,rain
2023-08-10,28.8,33.0,25.6,80.5,1009.3,64.7,4.0,14.8,100,19.9,8,8,0.33647223662121295,rain
2023-08-11,28.9,33.3,24.6,78.2,1008.7,42.5,3.7,14.8,100,20.7,8,8,0.5306282510621704,rain
2023-08-12,28.9,33.3,24.8,77.8,1007.9,58.4,3.6,16.6,100,19.3,8,8,0.33647223662121295,rain
2023-08-13,28.2,32.4,24.8,79.2,1006.9,68.4,3.8,13.4,100,18.9,8,8,0.262364264467491,rain
2023-08-14,27.6,31.1,25.1,83.9,1007.9,88.0,3.6,11.2,100,15.9,7,8,0.262364264467491,rain
2023-08-15,27.6,30.8,24.7,84.1,1008.4,83.5,3.6,14.7,0,20.5,8,8,0.0,none
2023-08-16,28.9,33.0,24.7,79.5,1008.0,88.0,4.0,16.6,100,19.0,8,8,1.5260563034950492,rain
2023-08-17,29.5,33.1,25.0,77.8,1007.2,84.0,3.4,18.4,100,18.8,8,8,0.9932517730102833,rain
2023-08-18,25.6,28.0,23.0,93.6,1005.6,95.1,2.9,18.4,100,5.0,2,8,3.751854253275325,rain
2023-08-19,25.4,28.0,24.8,94.4,1003.0,98.3,3.1,18.4,100,4.4,2,8,3.0252910757955354,rain
2023-08-20,26.0,30.0,23.8,92.0,1004.6,94.5,3.1,14.8,100,7.3,4,8,2.468099531471619,rain
2023-08-21,27.2,31.0,24.7,87.3,1006.2,89.4,3.3,16.6,100,6.0,4,8,2.272125885509337,rain
2023-08-22,27.2,31.0,23.7,86.4,1006.5,74.8,3.8,12.1,100,17.7,7,8,0.33647223662121295,rain
2023-08-23,27.1,32.0,25.0,89.7,1006.1,90.2,3.3,14.8,100,16.8,8,8,2.163323025660538,rain
2023-08-24,27.2,30.0,25.0,88.1,1005.7,91.4,3.6,14.8,100,14.0,6,8,1.4350845252893227,rain
2023-08-25,28.4,32.0,25.0,81.1,1005.9,82.7,3.8,18.4,100,17.5,7,8,0.262364264467491,rain
2023-08-26,28.8,33.0,25.6,78.3,1007.1,62.2,3.8,18.4,0,19.3,7,8,0.0,none
2023-08-27,28.4,33.1,24.7,79.0,1007.5,43.1,3.9,20.5,100,19.5,8,8,0.09531017980432487,rain
2023-08-28,28.3,33.0,23.7,76.5,1007.4,49.3,3.4,20.5,100,22.0,9,8,0.18232155679395465,rain
2023-08-29,28.1,33.0,24.2,77.3,1007.8,44.4,3.5,22.3,100,19.4,8,8,0.262364264467491,rain
2023-08-30,29.5,34.0,24.8,70.3,1008.7,34.2,3.9,15.7,100,20.2,8,8,0.33647223662121295,rain
2023-08-31,28.3,33.7,26.0,78.1,1008.9,86.0,3.1,9.4,100,20.5,8,8,0.18232155679395465,rain
2023-09-01,30.3,35.0,25.2,73.9,1008.5,51.8,3.5,9.4,100,21.1,8,9,0.18232155679395465,rain
2023-09-02,30.1,35.0,26.8,77.8,1007.5,63.1,3.4,18.4,100,19.4,8,9,0.4700036292457356,rain
2023-09-03,27.9,35.0,23.0,85.1,1006.0,78.2,3.2,14.8,100,18.0,8,9,1.62924053973028,rain
2023-09-04,28.0,34.9,23.8,82.9,1003.6,75.8,3.3,18.4,100,20.1,8,9,0.09531017980432487,rain
2023-09-05,27.3,32.9,25.0,87.9,1002.3,79.7,3.0,18.4,100,15.8,7,9,2.163323025660538,rain
2023-09-06,27.0,29.0,25.0,91.9,1002.6,90.2,3.1,7.6,100,8.3,5,9,2.8791984572980396,rain
2023-09-07,27.1,30.6,25.8,92.9,1002.4,95.7,2.4,11.2,100,8.9,4,9,2.0541237336955462,rain
2023-09-08,27.0,30.0,25.0,92.6,1002.8,97.0,3.0,13.0,100,5.9,3,9,2.89591193827178,rain
2023-09-09,26.3,29.0,25.0,94.8,1002.8,97.3,2.9,14.8,100,5.8,3,9,2.4932054526026954,rain
2023-09-10,26.5,29.0,25.0,93.8,1003.4,93.8,2.5,11.2,100,5.5,2,9,2.0149030205422647,rain
2023-09-11,27.0,30.0,25.6,89.1,1004.3,68.6,2.8,20.5,100,9.4,4,9,1.8082887711792655,rain
2023-09-12,28.0,32.0,24.6,83.3,1005.0,80.4,3.5,24.1,100,14.0,6,9,1.916922612182061,rain
2023-09-13,26.6,28.0,24.9,88.7,1005.6,94.9,3.4,16.3,100,10.5,6,9,1.4816045409242156,rain
2023-09-14,26.3,30.0,24.7,92.1,1004.9,100.0,2.9,16.5,100,6.6,3,9,2.772588722239781,rain
2023-09-15,25.4,26.0,24.9,96.1,1002.5,100.0,2.8,18.4,100,2.1,1,9,4.328098292648326,rain
2023-09-16,26.6,29.5,24.7,88.2,1005.0,90.2,3.4,16.6,100,11.2,5,9,2.5726122302071057,rain
2023-09-17,27.6,32.0,23.8,83.5,1006.1,49.5,3.9,11.2,0,17.9,7,9,0.0,none
2023-09-18,28.2,33.0,23.9,82.0,1006.5,42.5,4.0,13.0,100,19.9,8,9,0.9162907318741551,rain
2023-09-19,28.8,34.0,24.6,82.0,1007.7,40.4,4.0,16.6,0,21.1,8,9,0.0,none
2023-09-20,27.0,31.0,25.4,90.2,1007.9,73.5,3.2,27.7,100,17.1,8,9,1.2237754316221157,rain
2023-09-21,25.5,28.0,24.0,95.7,1008.1,97.6,2.7,9.3,100,5.7,3,9,2.5726122302071057,rain
2023-09-22,25.1,26.0,24.0,95.7,1008.0,96.7,2.7,9.3,100,4.9,3,9,3.5263605246161616,rain
2023-09-23,25.8,28.0,23.0,95.8,1008.6,99.1,2.3,16.6,100,6.7,4,9,2.533696813957432,rain
2023-09-24,26.4,33.0,24.0,91.4,1008.3,92.3,3.0,7.6,100,16.5,7,9,0.9162907318741551,rain
2023-09-25,26.9,32.0,23.8,89.8,1007.7,90.7,3.1,9.4,100,17.8,7,9,0.4054651081081644,rain
2023-09-26,28.5,33.1,24.7,82.9,1007.8,72.5,3.8,13.0,100,17.0,7,9,0.832909122935104,rain
2023-09-27,28.0,32.0,25.6,87.5,1008.0,64.9,3.1,7.6,100,19.4,8,9,0.7419373447293773,rain
2023-09-28,28.9,33.6,24.8,82.8,1007.7,74.9,3.5,7.5,100,18.4,7,9,0.262364264467491,rain
2023-09-29,28.0,33.1,25.6,84.8,1007.6,81.6,3.2,14.8,100,16.7,7,9,2.174751721484161,rain
2023-09-30,27.3,32.0,24.6,86.4,1007.6,82.6,2.7,5.4,100,15.7,7,9,1.7047480922384253,rain
2023-10-01,28.5,34.0,25.0,82.1,1006.0,69.4,2.7,11.2,100,16.2,8,10,0.18232155679395465,rain
2023-10-02,29.2,33.0,24.6,77.9,1006.4,61.4,3.8,9.4,100,18.7,8,10,1.252762968495368,rain
2023-10-03,29.4,34.0,24.8,70.6,1008.0,64.0,4.1,14.8,0,20.9,8,10,0.0,none
2023-10-04,27.5,35.0,21.4,65.2,1009.5,16.3,3.9,16.6,0,23.1,9,10,0.0,none
2023-10-05,27.4,35.0,21.4,65.4,1009.2,8.0,3.7,16.6,0,22.7,9,10,0.0,none
2023-10-06,28.0,35.0,21.0,66.7,1008.7,17.8,3.8,11.2,0,22.6,9,10,0.0,none
2023-10-07,28.3,35.0,22.6,68.1,1009.8,28.0,3.5,11.2,0,21.6,9,10,0.0,none
2023-10-08,28.8,35.0,23.0,70.8,1011.4,35.0,3.6,5.4,0,21.6,9,10,0.0,none
2023-10-09,28.7,35.0,23.2,71.3,1012.7,9.7,3.9,9.4,0,21.9,9,10,0.0,none
2023-10-10,28.3,35.0,22.4,70.9,1013.0,1.9,3.5,9.4,0,22.0,9,10,0.0,none
2023-10-11,28.8,35.7,23.5,70.6,1012.9,26.0,3.5,7.6,0,20.4,8,10,0.0,none
2023-10-12,28.3,35.0,23.1,71.3,1013.7,38.7,3.7,5.4,0,17.1,8,10,0.0,none
2023-10-13,27.5,34.1,23.1,70.3,1014.7,50.2,3.7,7.6,0,16.7,8,10,0.0,none
2023-10-14,27.7,35.0,22.8,71.0,1014.5,44.6,3.5,7.8,0,18.7,8,10,0.0,none
2023-10-15,27.5,33.0,23.0,73.0,1012.9,62.3,3.2,9.4,0,16.1,6,10,0.0,none
2023-10-16,27.5,34.0,22.0,72.2,1013.2,34.7,3.0,5.4,0,18.3,8,10,0.0,none
2023-10-17,27.0,33.0,22.0,75.1,1014.4,27.2,3.3,16.6,0,18.0,8,10,0.0,none
2023-10-18,27.6,33.8,21.8,71.3,1014.8,35.7,3.2,11.1,0,18.2,8,10,0.0,none
2023-10-19,27.5,32.1,24.0,75.5,1015.0,54.2,3.1,13.0,100,17.9,8,10,0.4700036292457356,rain
2023-10-20,26.9,32.0,23.1,73.3,1015.7,59.2,3.0,5.4,100,17.3,8,10,0.33647223662121295,rain
2023-10-21,25.9,32.4,20.6,71.1,1016.2,13.2,3.5,7.5,0,19.7,8,10,0.0,none
2023-10-22,26.0,32.1,20.9,68.4,1015.9,16.7,4.4,11.2,0,20.2,9,10,0.0,none
2023-10-23,25.6,33.7,19.6,66.4,1014.6,22.3,3.7,11.2,0,21.1,9,10,0.0,none
2023-10-24,24.9,31.0,20.0,65.3,1014.5,2.3,3.7,5.8,0,20.8,8,10,0.0,none
2023-10-25,24.7,32.0,18.8,66.2,1015.7,8.7,3.7,8.6,0,20.2,8,10,0.0,none
2023-10-26,24.8,32.0,18.7,62.7,1015.9,2.5,3.8,9.4,0,29.4,9,10,0.0,none
2023-10-27,24.3,32.0,18.2,65.6,1015.0,3.3,3.6,7.6,0,20.5,8,10,0.0,none
2023-10-28,24.2,31.5,17.9,64.7,1015.3,0.0,4.5,7.2,0,20.4,8,10,0.0,none
2023-10-29,24.1,31.0,17.6,66.0,1015.2,1.2,3.8,5.4,0,20.2,8,10,0.0,none
2023-10-30,24.1,30.9,18.0,68.9,1015.4,23.1,3.2,9.4,0,19.9,8,10,0.0,none
2023-10-31,24.4,30.1,17.9,70.8,1016.0,21.4,2.9,5.4,0,19.5,8,10,0.0,none
2023-11-01,24.9,30.0,20.4,71.3,1016.4,28.7,3.1,7.6,0,17.2,8,11,0.0,none
2023-11-02,25.1,31.7,20.0,73.3,1015.2,13.4,2.8,5.4,0,17.5,8,11,0.0,none
2023-11-03,25.1,31.0,19.1,73.7,1013.1,22.6,2.9,5.4,0,17.9,7,11,0.0,none
2023-11-04,24.7,32.1,18.8,64.7,1013.3,14.8,3.2,9.4,0,19.6,8,11,0.0,none
2023-11-05,24.0,31.3,18.0,64.0,1015.2,42.8,3.0,5.4,0,18.8,8,11,0.0,none
2023-11-06,23.6,31.4,16.0,64.4,1016.5,30.5,3.4,7.6,0,19.3,8,11,0.0,none
2023-11-07,23.8,32.0,16.4,66.2,1016.2,12.5,3.1,7.6,0,19.4,8,11,0.0,none
2023-11-08,24.2,32.0,18.0,66.3,1015.7,17.3,3.2,5.4,0,19.2,8,11,0.0,none
2023-11-09,24.4,32.0,18.6,68.6,1015.9,28.1,3.0,3.6,0,19.0,8,11,0.0,none
2023-11-10,24.7,32.0,17.6,67.0,1017.2,22.2,3.1,7.5,0,18.7,8,11,0.0,none
2023-11-11,25.3,33.0,19.0,67.8,1017.4,12.5,3.0,9.4,0,18.5,8,11,0.0,none
2023-11-12,24.8,32.1,19.8,63.8,1017.4,17.6,2.9,9.4,0,18.4,8,11,0.0,none
2023-11-13,23.8,32.0,17.1,64.1,1017.3,7.8,2.7,7.6,0,18.5,8,11,0.0,none
2023-11-14,23.6,31.0,17.8,65.5,1016.6,18.8,2.9,9.4,0,17.6,8,11,0.0,none
2023-11-15,23.4,30.1,17.2,67.8,1016.4,14.3,2.8,9.4,0,18.4,8,11,0.0,none
2023-11-16,23.1,29.4,17.4,69.2,1016.6,6.5,2.7,7.6,0,18.3,8,11,0.0,none
2023-11-17,23.2,30.0,18.0,68.4,1016.6,0.0,3.2,7.6,0,18.5,8,11,0.0,none
2023-11-18,23.4,31.0,16.1,68.5,1015.9,0.0,2.9,7.6,0,17.9,8,11,0.0,none
2023-11-19,23.7,31.0,17.4,70.6,1016.4,3.9,3.4,7.5,0,17.8,8,11,0.0,none
2023-11-20,24.2,30.3,19.0,70.1,1016.5,21.5,3.2,9.4,0,16.9,7,11,0.0,none
2023-11-21,23.9,30.3,17.0,70.0,1015.9,8.5,3.2,11.1,0,17.5,8,11,0.0,none
2023-11-22,23.9,31.0,18.0,69.6,1014.9,3.9,3.1,7.6,0,17.1,7,11,0.0,none
2023-11-23,23.5,30.7,18.0,69.5,1014.0,6.5,3.0,7.6,0,15.8,7,11,0.0,none
2023-11-24,23.3,30.0,17.9,70.5,1015.0,19.8,2.7,9.4,0,16.0,7,11,0.0,none
2023-11-25,23.5,30.0,18.0,69.6,1016.8,24.9,2.8,7.6,0,16.7,7,11,0.0,none
2023-11-26,22.9,29.0,17.0,67.3,1017.0,51.7,2.7,7.6,0,15.6,6,11,0.0,none
2023-11-27,21.7,24.0,19.0,74.3,1016.0,90.0,2.2,7.6,100,7.6,4,11,1.667706820558076,rain
2023-11-28,18.8,21.0,16.8,91.7,1015.0,90.2,1.5,13.0,100,8.4,4,11,2.4423470353692043,rain
2023-11-29,22.1,27.0,18.8,88.7,1015.3,75.2,1.9,8.4,100,10.5,6,11,1.5040773967762742,rain
2023-11-30,24.1,30.0,19.0,80.7,1015.3,68.7,2.8,9.4,100,11.5,6,11,0.33647223662121295,rain
2023-12-01,24.6,28.0,21.6,81.7,1014.8,81.2,2.7,13.0,100,10.1,5,12,0.262364264467491,rain
2023-12-02,25.3,30.7,21.0,77.5,1014.6,23.5,2.6,11.2,100,16.0,7,12,0.18232155679395465,rain
2023-12-03,25.2,30.0,21.2,72.7,1015.1,51.3,2.8,9.4,0,16.1,7,12,0.0,none
2023-12-04,24.8,29.0,20.6,72.1,1014.0,69.4,2.7,9.4,0,15.3,7,12,0.0,none
2023-12-05,22.9,25.0,20.9,80.0,1013.5,94.0,2.6,11.2,100,8.8,4,12,0.09531017980432487,rain
2023-12-06,20.3,21.0,19.6,91.5,1013.8,100.0,2.2,16.6,100,5.7,3,12,2.174751721484161,rain
2023-12-07,20.5,22.8,19.0,93.9,1014.3,81.0,2.6,5.4,100,2.6,1,12,0.33647223662121295,rain
2023-12-08,20.8,25.0,17.6,87.8,1015.4,49.7,2.9,9.4,100,9.2,4,12,0.5877866649021191,rain
2023-12-09,21.6,27.8,17.2,78.2,1016.7,43.6,3.4,14.8,0,13.7,6,12,0.0,none
2023-12-10,20.2,27.0,14.0,72.6,1015.6,9.0,3.5,5.8,0,16.8,7,12,0.0,none
2023-12-11,20.4,27.0,14.6,73.2,1015.8,5.3,3.6,6.3,0,16.6,7,12,0.0,none
2023-12-12,20.9,28.0,15.0,75.3,1014.6,42.3,2.8,7.6,0,14.6,7,12,0.0,none
2023-12-13,21.5,28.0,15.7,74.8,1015.7,36.7,2.8,9.3,0,14.8,7,12,0.0,none
2023-12-14,21.1,28.0,15.0,69.2,1017.6,12.4,3.2,7.6,0,16.6,7,12,0.0,none
2023-12-15,19.8,27.1,13.0,69.9,1018.4,0.0,3.5,5.4,0,16.9,7,12,0.0,none
2023-12-16,19.5,27.0,13.0,69.5,1017.5,5.1,3.0,5.4,0,16.8,7,12,0.0,none
2023-12-17,19.9,27.0,13.6,69.7,1017.4,16.0,3.1,7.6,0,16.6,7,12,0.0,none
2023-12-18,19.2,25.3,13.0,61.1,1019.3,17.4,3.6,9.4,0,16.5,7,12,0.0,none
2023-12-19,17.8,25.0,11.0,58.5,1019.9,45.2,3.8,9.4,0,16.6,7,12,0.0,none
2023-12-20,17.5,25.0,10.7,61.1,1019.2,51.1,3.4,9.4,0,17.3,7,12,0.0,none
2023-12-21,18.3,27.0,10.0,62.1,1017.7,44.5,3.4,7.6,0,17.1,7,12,0.0,none
2023-12-22,19.2,28.0,11.9,64.4,1016.9,37.7,3.4,5.4,0,16.7,7,12,0.0,none
2023-12-23,20.9,29.0,14.0,65.0,1017.9,33.8,3.2,7.5,0,17.0,7,12,0.0,none
2023-12-24,20.1,28.0,13.8,72.5,1019.8,2.9,2.7,5.4,0,16.9,7,12,0.0,none
2023-12-25,20.7,29.0,14.0,72.9,1019.1,0.0,1.8,7.6,0,16.9,7,12,0.0,none
2023-12-26,21.3,29.0,14.8,72.6,1018.6,0.0,2.2,7.6,0,16.9,7,12,0.0,none
2023-12-27,21.3,29.0,15.7,74.2,1019.1,9.9,1.8,5.4,0,16.8,7,12,0.0,none
2023-12-28,21.2,28.0,15.6,76.0,1017.9,29.2,1.7,5.4,0,16.7,7,12,0.0,none
2023-12-29,20.9,28.0,15.0,77.0,1018.1,27.4,1.5,7.6,0,16.4,7,12,0.0,none
2023-12-30,21.1,28.0,15.4,77.2,1017.3,8.5,1.8,9.4,0,16.9,7,12,0.0,none
2023-12-31,20.8,28.0,15.0,76.4,1016.9,1.5,1.7,7.6,0,16.9,7,12,0.0,none
2024-01-01,20.9,28.6,15.6,76.2,1016.9,0.2,1.9,7.6,0,16.8,7,1,0.0,none
2024-01-02,20.8,28.0,15.0,74.4,1016.2,0.5,2.2,9.4,0,16.9,7,1,0.0,none
2024-01-03,20.7,27.0,15.0,77.9,1015.6,14.2,2.1,7.6,0,16.2,7,1,0.0,none
2024-01-04,21.2,27.0,16.9,79.5,1015.7,31.1,1.7,7.2,100,14.5,6,1,0.33647223662121295,rain
2024-01-05,21.6,28.0,16.0,78.1,1015.3,18.8,2.1,7.6,0,13.9,6,1,0.0,none
2024-01-06,21.7,25.0,19.6,79.6,1016.6,61.1,1.9,11.2,100,13.7,6,1,0.262364264467491,rain
2024-01-07,22.0,27.0,17.7,78.9,1017.4,35.9,1.9,9.4,0,16.3,7,1,0.0,none
2024-01-08,22.3,29.0,17.6,74.4,1017.8,11.7,2.3,8.6,0,16.9,7,1,0.0,none
2024-01-09,22.5,29.0,16.4,71.9,1017.7,51.3,2.3,11.2,0,14.6,6,1,0.0,none
2024-01-10,23.7,30.0,19.6,72.7,1016.7,72.2,2.6,9.3,100,11.0,5,1,0.262364264467491,rain
2024-01-11,23.5,30.0,18.9,75.9,1017.6,40.6,2.8,7.6,0,15.9,7,1,0.0,none
2024-01-12,23.4,30.0,18.0,74.1,1017.0,15.1,3.3,9.4,0,16.0,7,1,0.0,none
2024-01-13,23.7,31.0,18.0,68.7,1016.7,13.6,3.1,9.4,0,17.5,7,1,0.0,none
2024-01-14,24.1,31.0,17.0,70.2,1015.5,33.4,3.4,11.2,0,17.0,7,1,0.0,none
2024-01-15,23.2,29.0,18.0,67.4,1014.9,8.8,3.6,7.6,0,18.0,8,1,0.0,none
2024-01-16,21.4,29.0,15.0,66.1,1013.6,7.2,3.6,11.2,0,18.2,8,1,0.0,none
2024-01-17,21.8,28.0,15.2,77.8,1012.6,35.5,2.4,11.2,100,12.8,6,1,0.33647223662121295,rain
2024-01-18,22.8,27.0,20.0,74.5,1013.9,38.0,2.5,7.6,100,15.1,7,1,0.6418538861723948,rain
2024-01-19,22.3,27.0,18.0,64.5,1015.5,25.2,3.1,9.4,100,16.7,7,1,0.262364264467491,rain
2024-01-20,22.4,28.3,17.8,73.7,1015.3,51.4,2.6,9.4,100,13.6,6,1,0.33647223662121295,rain
2024-01-21,21.9,27.0,18.0,74.7,1016.0,40.9,2.2,9.4,100,17.3,7,1,0.4700036292457356,rain
2024-01-22,21.6,27.0,15.6,67.9,1016.9,27.6,2.6,9.4,0,18.1,8,1,0.0,none
2024-01-23,21.9,25.0,19.6,79.9,1015.7,81.6,2.0,9.4,100,14.2,7,1,0.6418538861723948,rain
2024-01-24,20.3,27.0,15.1,57.8,1016.9,21.8,3.3,7.6,0,19.1,8,1,0.0,none
2024-01-25,18.3,26.0,10.0,54.1,1019.1,9.4,3.6,11.2,0,19.7,8,1,0.0,none
2024-01-26,18.8,27.0,11.6,61.1,1020.4,16.4,3.1,11.2,0,19.5,8,1,0.0,none
2024-01-27,19.5,28.0,12.0,60.2,1020.2,41.2,3.2,6.6,0,19.4,8,1,0.0,none
2024-01-28,20.2,30.0,12.8,62.5,1019.0,31.8,3.6,11.2,0,19.7,8,1,0.0,none
2024-01-29,21.6,30.0,13.9,62.6,1017.5,22.8,3.0,12.7,0,19.2,8,1,0.0,none
2024-01-30,22.0,29.0,15.0,66.2,1016.5,17.1,3.2,9.4,0,18.5,8,1,0.0,none
2024-01-31,22.8,30.0,17.0,67.4,1015.3,38.0,2.9,13.0,0,15.3,7,1,0.0,none
2024-02-01,24.0,30.0,18.0,68.2,1015.3,36.1,2.8,7.6,0,16.7,7,2,0.0,none
2024-02-02,23.6,30.0,18.0,61.7,1016.9,28.7,3.5,7.6,0,17.6,8,2,0.0,none
2024-02-03,22.7,30.0,15.0,57.2,1018.2,0.3,3.6,7.6,0,19.5,8,2,0.0,none
2024-02-04,23.5,32.0,16.0,58.4,1018.4,0.0,3.7,9.4,0,19.8,8,2,0.0,none
2024-02-05,24.8,33.0,16.7,63.3,1016.8,3.9,3.5,14.8,0,19.4,8,2,0.0,none
2024-02-06,26.0,34.0,18.0,60.4,1016.8,3.8,3.4,14.8,0,19.8,8,2,0.0,none
2024-02-07,25.1,31.0,19.7,65.5,1017.9,4.6,3.4,14.8,0,19.6,8,2,0.0,none
2024-02-08,22.8,28.0,18.8,48.0,1018.8,12.1,3.8,9.4,0,19.6,8,2,0.0,none
2024-02-09,21.9,29.0,15.7,41.9,1018.5,11.5,3.8,12.1,0,20.4,8,2,0.0,none
2024-02-10,22.8,29.0,17.0,58.4,1018.3,43.8,3.4,7.6,100,16.6,6,2,1.7047480922384253,rain
2024-02-11,23.7,30.0,19.0,74.4,1018.1,53.5,2.8,22.3,100,17.0,7,2,2.174751721484161,rain
2024-02-12,24.2,29.8,19.8,75.7,1017.9,61.3,2.6,14.8,100,18.1,8,2,0.8754687373538999,rain
2024-02-13,24.9,31.0,20.0,66.6,1016.9,64.8,3.5,15.7,0,18.1,8,2,0.0,none
2024-02-14,24.7,31.0,18.8,67.8,1016.3,53.8,3.6,13.1,0,19.9,8,2,0.0,none
2024-02-15,25.3,30.0,20.9,69.9,1017.5,50.7,2.7,11.1,100,19.3,8,2,0.09531017980432487,rain
2024-02-16,25.6,33.0,19.6,65.1,1018.0,37.3,2.9,7.6,100,19.2,8,2,0.09531017980432487,rain
2024-02-17,25.9,33.0,21.0,59.9,1015.5,40.5,3.5,9.4,0,17.1,8,2,0.0,none
2024-02-18,26.9,34.0,21.6,52.6,1013.7,54.8,3.6,13.0,0,17.6,7,2,0.0,none
2024-02-19,26.8,34.0,19.2,49.0,1013.6,41.1,3.8,14.8,0,20.6,9,2,0.0,none
2024-02-20,27.0,34.3,19.6,48.0,1013.2,51.0,3.7,14.8,0,21.3,9,2,0.0,none
2024-02-21,26.5,35.0,18.0,44.0,1011.6,20.9,4.1,18.4,0,21.5,9,2,0.0,none
2024-02-22,25.8,32.9,19.0,44.7,1012.6,21.1,3.9,24.1,0,21.9,9,2,0.0,none
2024-02-23,24.3,31.0,18.4,53.8,1014.0,19.5,3.9,9.4,0,22.0,9,2,0.0,none
2024-02-24,25.1,32.0,18.8,49.7,1013.4,20.6,3.9,11.2,0,22.1,9,2,0.0,none
2024-02-25,25.2,31.0,19.6,58.0,1013.9,17.4,3.5,9.4,0,22.0,9,2,0.0,none
2024-02-26,26.5,30.8,22.6,68.2,1015.0,64.7,2.9,14.8,100,17.3,7,2,2.379546134130174,rain
2024-02-27,27.7,33.0,23.0,65.2,1015.1,65.3,3.2,18.4,100,18.0,8,2,0.33647223662121295,rain
2024-02-28,26.4,33.0,21.0,61.2,1014.8,42.3,3.5,11.2,100,20.0,9,2,0.6418538861723948,rain
2024-02-29,26.9,34.0,19.2,58.4,1014.7,31.8,3.6,11.2,0,19.5,9,2,0.0,none
2024-03-01,28.0,37.0,21.0,50.4,1014.5,44.6,3.8,13.0,0,21.3,9,3,0.0,none
2024-03-02,27.2,32.0,23.0,54.8,1013.4,78.2,3.5,9.4,0,18.3,8,3,0.0,none
2024-03-03,27.7,34.0,21.8,57.2,1012.1,53.5,3.8,14.8,0,20.0,8,3,0.0,none
2024-03-04,27.3,33.0,22.0,49.6,1013.8,43.5,4.3,11.2,0,21.9,9,3,0.0,none
2024-03-05,26.2,34.0,19.0,46.8,1014.2,22.3,4.1,9.4,0,23.1,9,3,0.0,none
